"X","Y","FID","Unique_ID","Date","Time_Start","Latitude","Longitude","Type_of_observation","Scientific_name","Common_name","Number","year","month"
262741.5717,5858835.502,26982,27102,2016-10-16,"1899/12/30 11:25:00",-37.386901,144.320076,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
339552.8564,5828478.911,26983,27103,2016-10-16,"1899/12/30 19:58:00",-37.676867,145.180561,"Opportunistic Recording","Litoria peronii","Peron's Tree Frog","5 to 10","2016","10"
339552.8564,5828478.911,26984,27104,2016-10-16,"1899/12/30 19:58:00",-37.676867,145.180561,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","5 to 10","2016","10"
339552.8564,5828478.911,26985,27105,2016-10-16,"1899/12/30 19:58:00",-37.676867,145.180561,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
339552.5926,5828478.801,26986,27106,2016-10-16,"1899/12/30 19:58:00",-37.676868,145.180558,"Opportunistic Recording","Litoria peronii","Peron's Tree Frog","5 to 10","2016","10"
339552.5926,5828478.801,26987,27107,2016-10-16,"1899/12/30 19:58:00",-37.676868,145.180558,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","5 to 10","2016","10"
339552.5926,5828478.801,26988,27108,2016-10-16,"1899/12/30 19:58:00",-37.676868,145.180558,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
339552.7657,5828478.801,26989,27109,2016-10-16,"1899/12/30 16:12:00",-37.676868,145.18056,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
273723.4943,5873997.186,26990,27112,2016-10-16,"1899/12/30 10:31:00",-37.253116,144.448628,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
319832.1529,5824991.091,26991,27120,2016-10-17,"1899/12/30 21:26:00",-37.704623,144.956193,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
337227.0171,5826397.285,26992,27114,2016-10-17,"1899/12/30 16:00:00",-37.69521,145.153734,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","1 to 3","2016","10"
337227.0171,5826397.285,26993,27115,2016-10-17,"1899/12/30 16:00:00",-37.69521,145.153734,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
342213.6832,5775873.339,26994,27113,2016-10-17,"1899/12/30 10:55:00",-38.151231,145.199201,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","3 to 5","2016","10"
287332.8975,5846863.079,26995,27116,2016-10-17,"1899/12/30 13:15:00",-37.50069,144.594156,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
343814.5479,5798501.133,26996,27117,2016-10-17,"1899/12/30 20:01:00",-37.947668,145.222401,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
343988.8486,5798211.292,26997,27118,2016-10-17,"1899/12/30 20:15:00",-37.950309,145.224321,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
342805.6771,5799724.184,26998,27119,2016-10-17,"1899/12/30 20:38:00",-37.936476,145.211191,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
352438.1508,5802046.841,26999,27121,2016-10-18,"1899/12/30 09:02:00",-37.917166,145.321236,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","unknown","2016","10"
276441.7122,5879770.351,27000,27126,2016-10-18,"1899/12/30 22:08:00",-37.201783,144.480981,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","unknown","2016","10"
276441.7122,5879770.351,27001,27127,2016-10-18,"1899/12/30 22:08:00",-37.201783,144.480981,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2016","10"
276441.7122,5879770.351,27002,27128,2016-10-18,"1899/12/30 22:08:00",-37.201783,144.480981,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","unknown","2016","10"
276441.7122,5879770.351,27003,27129,2016-10-18,"1899/12/30 22:08:00",-37.201783,144.480981,"Opportunistic Recording","Crinia parinsignifera","Eastern Sign-bearing Froglet","unknown","2016","10"
276441.8853,5879770.581,27004,27122,2016-10-18,"1899/12/30 22:02:00",-37.201781,144.480983,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","unknown","2016","10"
276441.8853,5879770.581,27005,27123,2016-10-18,"1899/12/30 22:02:00",-37.201781,144.480983,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","unknown","2016","10"
276441.8853,5879770.581,27006,27124,2016-10-18,"1899/12/30 22:02:00",-37.201781,144.480983,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2016","10"
276441.8853,5879770.581,27007,27125,2016-10-18,"1899/12/30 22:02:00",-37.201781,144.480983,"Opportunistic Recording","Crinia parinsignifera","Eastern Sign-bearing Froglet","unknown","2016","10"
335989.4808,5824901.539,27008,27152,2016-10-19,"1899/12/30 20:52:00",-37.708464,145.139367,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
335989.4808,5824901.539,27009,27153,2016-10-19,"1899/12/30 20:52:00",-37.708464,145.139367,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
346393.6501,5812453.563,27010,27163,2016-10-19,"1899/12/30 23:34:00",-37.822412,145.254712,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","3 to 5","2016","10"
333005.5654,5833013.578,27011,27164,2016-10-19,"1899/12/30 21:31:00",-37.634848,145.10739,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
333005.5654,5833013.578,27012,27165,2016-10-19,"1899/12/30 21:31:00",-37.634848,145.10739,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
333005.5654,5833013.578,27013,27166,2016-10-19,"1899/12/30 21:31:00",-37.634848,145.10739,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
333005.5654,5833013.578,27014,27167,2016-10-19,"1899/12/30 21:31:00",-37.634848,145.10739,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
333005.5654,5833013.578,27015,27168,2016-10-19,"1899/12/30 21:31:00",-37.634848,145.10739,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
285660.0796,5837221.981,27016,27130,2016-10-19,"",-37.587126,144.572432,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","unknown","2016","10"
352491.0809,5802169.456,27017,27143,2016-10-19,"1899/12/30 18:46:00",-37.91607,145.321863,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","1 to 3","2016","10"
352485.1439,5802381.793,27018,27144,2016-10-19,"1899/12/30 18:55:00",-37.914156,145.321839,"Opportunistic Recording","Litoria peronii","Peron's Tree Frog","unknown","2016","10"
352485.1439,5802381.793,27019,27145,2016-10-19,"1899/12/30 18:55:00",-37.914156,145.321839,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","unknown","2016","10"
273780.8524,5826788.015,27020,27132,2016-10-19,"1899/12/30 07:49:00",-37.678235,144.434781,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
346415.6912,5812470.63,27021,27157,2016-10-19,"1899/12/30 23:19:00",-37.822262,145.254966,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","unknown","2016","10"
320395.8141,5857353.254,27022,27139,2016-10-19,"1899/12/30 16:59:00",-37.413219,144.970509,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","unknown","2016","10"
330099.7876,5823475.49,27023,27131,2016-10-19,"1899/12/30 12:57:00",-37.720237,145.072252,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
292629.1538,5849441.524,27024,27133,2016-10-19,"",-37.478673,144.654751,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
300427.5374,5824210.43,27025,27134,2016-10-19,"1899/12/30 09:10:00",-37.707634,144.736005,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
300427.5374,5824210.43,27026,27135,2016-10-19,"1899/12/30 09:10:00",-37.707634,144.736005,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
320423.0419,5857158.124,27027,27136,2016-10-19,"1899/12/30 16:46:00",-37.414982,144.970769,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
320387.6755,5857410.582,27028,27137,2016-10-19,"1899/12/30 16:56:00",-37.412701,144.970431,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","5 to 10","2016","10"
320369.3944,5857428.948,27029,27138,2016-10-19,"1899/12/30 16:57:00",-37.412532,144.970229,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
334993.6632,5807326.507,27030,27140,2016-10-19,"1899/12/30 19:01:00",-37.866608,145.124076,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","1 to 3","2016","10"
323239.4925,5824613.478,27031,27141,2016-10-19,"1899/12/30 18:49:00",-37.708688,144.994732,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
323239.4925,5824613.478,27032,27142,2016-10-19,"1899/12/30 18:49:00",-37.708688,144.994732,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
313959.0503,5827838.751,27033,27146,2016-10-19,"1899/12/30 19:58:00",-37.6778,144.890337,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","5 to 10","2016","10"
313959.0503,5827838.751,27034,27147,2016-10-19,"1899/12/30 19:58:00",-37.6778,144.890337,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
313956.7085,5827840.581,27035,27148,2016-10-19,"1899/12/30 20:09:00",-37.677783,144.890311,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
313956.7085,5827840.581,27036,27149,2016-10-19,"1899/12/30 20:09:00",-37.677783,144.890311,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
313956.7085,5827840.581,27037,27150,2016-10-19,"1899/12/30 20:09:00",-37.677783,144.890311,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
335985.7537,5824893.801,27038,27151,2016-10-19,"1899/12/30 20:37:00",-37.708533,145.139323,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
329087.437,5806928.328,27039,27154,2016-10-19,"1899/12/30 20:27:00",-37.869106,145.05687,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
329087.437,5806928.328,27040,27155,2016-10-19,"1899/12/30 20:27:00",-37.869106,145.05687,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
244350.9476,5837819.18,27041,27156,2016-10-19,"1899/12/30 23:26:00",-37.571206,144.105285,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
332633.719,5832917.928,27042,27158,2016-10-19,"1899/12/30 20:52:00",-37.635642,145.103156,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
332633.719,5832917.928,27043,27159,2016-10-19,"1899/12/30 20:52:00",-37.635642,145.103156,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
332633.719,5832917.928,27044,27160,2016-10-19,"1899/12/30 20:52:00",-37.635642,145.103156,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
332633.719,5832917.928,27045,27161,2016-10-19,"1899/12/30 20:52:00",-37.635642,145.103156,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
332633.719,5832917.928,27046,27162,2016-10-19,"1899/12/30 20:52:00",-37.635642,145.103156,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
332771.3669,5834136.22,27047,27169,2016-10-19,"1899/12/30 22:07:00",-37.624692,145.104994,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
332771.3669,5834136.22,27048,27170,2016-10-19,"1899/12/30 22:07:00",-37.624692,145.104994,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
332771.3669,5834136.22,27049,27171,2016-10-19,"1899/12/30 22:07:00",-37.624692,145.104994,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
333544.6374,5833898.378,27050,27172,2016-10-19,"1899/12/30 22:30:00",-37.626975,145.113698,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
333544.6374,5833898.378,27051,27173,2016-10-19,"1899/12/30 22:30:00",-37.626975,145.113698,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
333544.6374,5833898.378,27052,27174,2016-10-19,"1899/12/30 22:30:00",-37.626975,145.113698,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
333544.6374,5833898.378,27053,27175,2016-10-19,"1899/12/30 22:30:00",-37.626975,145.113698,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
333544.6374,5833898.378,27054,27176,2016-10-19,"1899/12/30 22:30:00",-37.626975,145.113698,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
342989.2626,5819161.708,27055,27190,2016-10-20,"1899/12/30 21:11:00",-37.7614,145.217501,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","1 to 3","2016","10"
336667.0336,5785473.465,27056,27180,2016-10-20,"1899/12/30 11:26:00",-38.063766,145.138125,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","5 to 10","2016","10"
330578.6237,5819655.837,27057,27177,2016-10-20,"1899/12/30 07:34:00",-37.754734,145.076792,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
352390.259,5802128.345,27058,27178,2016-10-20,"",-37.916424,145.320708,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
305024.4966,5819008.189,27059,27179,2016-10-20,"1899/12/30 09:09:00",-37.755478,144.786723,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
356706.2493,5815447.814,27060,27181,2016-10-20,"1899/12/30 11:49:00",-37.797113,145.372432,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
356735.3241,5815538.215,27061,27182,2016-10-20,"1899/12/30 11:50:00",-37.796303,145.37278,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
356721.8092,5815515.34,27062,27183,2016-10-20,"1899/12/30 11:52:00",-37.796507,145.372622,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
273724.3519,5830626.494,27063,27184,2016-10-20,"1899/12/30 08:20:00",-37.643658,144.435331,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
273724.3519,5830626.494,27064,27185,2016-10-20,"1899/12/30 08:20:00",-37.643658,144.435331,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
337435.9586,5826452.124,27065,27186,2016-10-20,"1899/12/30 15:59:00",-37.694753,145.156115,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","1 to 3","2016","10"
363851.0507,5811248.648,27066,27187,2016-10-20,"1899/12/30 11:56:00",-37.83604,145.452767,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
329474.0682,5803312.884,27067,27188,2016-10-20,"1899/12/30 19:43:00",-37.901746,145.060409,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
333706.0169,5810037.135,27068,27189,2016-10-20,"1899/12/30 19:19:00",-37.841956,145.110068,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
354441.2313,5804272.198,27069,27194,2016-10-21,"1899/12/30 23:23:00",-37.89744,145.344465,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
382582.5003,5877975.236,27070,27191,2016-10-21,"1899/12/30 07:10:00",-37.237359,145.676253,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
291651.2957,5802599.819,27071,27192,2016-10-21,"1899/12/30 20:44:00",-37.900295,144.630308,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
291967.1032,5802817.824,27072,27193,2016-10-21,"1899/12/30 20:57:00",-37.898404,144.63396,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
344127.1066,5805116.037,27073,27195,2016-10-22,"1899/12/30 17:37:00",-37.88813,145.227388,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
321472.0535,5746854.406,27074,27196,2016-10-22,"1899/12/30 20:56:00",-38.40873,144.955289,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
321472.0535,5746854.406,27075,27197,2016-10-22,"1899/12/30 20:56:00",-38.40873,144.955289,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
321472.0535,5746854.406,27076,27198,2016-10-22,"1899/12/30 20:56:00",-38.40873,144.955289,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
321472.0535,5746854.406,27077,27199,2016-10-22,"1899/12/30 20:56:00",-38.40873,144.955289,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
344481.01,5829765.579,27078,27205,2016-10-23,"1899/12/30 13:50:00",-37.666124,145.236695,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
355294.3711,5813312.768,27079,27206,2016-10-23,"1899/12/30 20:39:00",-37.816126,145.355975,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
300310.3887,5821747.311,27080,27201,2016-10-23,"1899/12/30 18:00:00",-37.729792,144.734001,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
328167.7615,5762975.374,27081,27202,2016-10-23,"1899/12/30 11:50:00",-38.26484,145.035859,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
326905.0424,5762773.815,27082,27203,2016-10-23,"1899/12/30 12:30:00",-38.266413,145.021384,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
348286.698,5796617.646,27083,27204,2016-10-23,"1899/12/30 09:27:00",-37.965394,145.272881,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
319101.2083,5858625.115,27084,27208,2016-10-23,"1899/12/30 22:55:00",-37.40151,144.9562,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
337684.3481,5822080.673,27085,27215,2016-10-24,"1899/12/30 15:27:00",-37.734178,145.157956,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
337684.3481,5822080.673,27086,27216,2016-10-24,"1899/12/30 15:27:00",-37.734178,145.157956,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
337684.3481,5822080.673,27087,27217,2016-10-24,"1899/12/30 15:27:00",-37.734178,145.157956,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
283153.8212,5824941.991,27088,27236,2016-10-24,"1899/12/30 22:35:00",-37.697122,144.540425,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
352511.209,5802384.932,27089,27232,2016-10-24,"1899/12/30 21:48:00",-37.914132,145.322136,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
352511.209,5802384.932,27090,27233,2016-10-24,"1899/12/30 21:48:00",-37.914132,145.322136,"Opportunistic Recording","Litoria peronii","Peron's Tree Frog","More than 10","2016","10"
352511.209,5802384.932,27091,27234,2016-10-24,"1899/12/30 21:48:00",-37.914132,145.322136,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
352511.209,5802384.932,27092,27235,2016-10-24,"1899/12/30 21:48:00",-37.914132,145.322136,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","More than 10","2016","10"
368459.7686,5801236.036,27093,27209,2016-10-24,"1899/12/30 11:50:00",-37.92693,145.5033,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","unknown","2016","10"
315740.532,5830664.596,27094,27210,2016-10-24,"1899/12/30 11:59:00",-37.652706,144.91124,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
328929.7105,5823667.45,27095,27211,2016-10-24,"1899/12/30 12:52:00",-37.71829,145.059028,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","3 to 5","2016","10"
328929.7105,5823667.45,27096,27212,2016-10-24,"1899/12/30 12:52:00",-37.71829,145.059028,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
272334.3252,5831558.334,27097,27213,2016-10-24,"1899/12/30 13:20:00",-37.634924,144.419881,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
303626.1169,5826832.856,27098,27214,2016-10-24,"1899/12/30 11:57:00",-37.684706,144.772972,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
288308.5376,5855161.16,27099,27218,2016-10-24,"1899/12/30 14:00:00",-37.426183,144.607568,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","1 to 3","2016","10"
288308.5376,5855161.16,27100,27219,2016-10-24,"1899/12/30 14:00:00",-37.426183,144.607568,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
338777.6729,5773459.85,27101,27220,2016-10-24,"1899/12/30 18:03:00",-38.172364,145.159458,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","5 to 10","2016","10"
338777.6729,5773459.85,27102,27221,2016-10-24,"1899/12/30 18:03:00",-38.172364,145.159458,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
278419.9727,5859848.686,27103,27222,2016-10-24,"1899/12/30 19:47:00",-37.381657,144.497313,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
360947.4086,5880441.174,27104,27223,2016-10-24,"1899/12/30 20:34:00",-37.212162,145.432879,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","1 to 3","2016","10"
360947.4086,5880441.174,27105,27224,2016-10-24,"1899/12/30 20:34:00",-37.212162,145.432879,"Opportunistic Recording","Crinia parinsignifera","Eastern Sign-bearing Froglet","1 to 3","2016","10"
240913.7829,5779237.464,27106,27225,2016-10-24,"1899/12/30 20:33:00",-38.097553,144.045439,"Opportunistic Recording","Litoria raniformis","Growling Grass Frog","More than 10","2016","10"
240913.7829,5779237.464,27107,27226,2016-10-24,"1899/12/30 20:33:00",-38.097553,144.045439,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
240913.7829,5779237.464,27108,27227,2016-10-24,"1899/12/30 20:33:00",-38.097553,144.045439,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","More than 10","2016","10"
378008.2913,5817525.031,27109,27228,2016-10-24,"1899/12/30 20:50:00",-37.78149,145.614665,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","More than 10","2016","10"
378008.2913,5817525.031,27110,27229,2016-10-24,"1899/12/30 20:50:00",-37.78149,145.614665,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","More than 10","2016","10"
378008.2913,5817525.031,27111,27230,2016-10-24,"1899/12/30 20:50:00",-37.78149,145.614665,"Opportunistic Recording","Limnodynastes peronii","Striped Marsh Frog","More than 10","2016","10"
378008.2913,5817525.031,27112,27231,2016-10-24,"1899/12/30 20:50:00",-37.78149,145.614665,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","More than 10","2016","10"
327979.8552,5827466.477,27113,27247,2016-10-25,"1899/12/30 16:24:00",-37.68389,145.049154,"Opportunistic Recording","Litoria raniformis","Growling Grass Frog","5 to 10","2016","10"
327979.8552,5827466.477,27114,27248,2016-10-25,"1899/12/30 16:24:00",-37.68389,145.049154,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","5 to 10","2016","10"
327979.8552,5827466.477,27115,27249,2016-10-25,"1899/12/30 16:24:00",-37.68389,145.049154,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
290767.3164,5803361.954,27116,27243,2016-10-25,"1899/12/30 19:04:00",-37.893229,144.620483,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
355282.2497,5813310.889,27117,27251,2016-10-25,"1899/12/30 20:17:00",-37.816141,145.355837,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","1 to 3","2016","10"
351721.8673,5810159.52,27118,27237,2016-10-25,"1899/12/30 07:03:00",-37.843961,145.314757,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","3 to 5","2016","10"
351721.8673,5810159.52,27119,27238,2016-10-25,"1899/12/30 07:03:00",-37.843961,145.314757,"Opportunistic Recording","Limnodynastes dumerilii","Eastern Banjo Frog","3 to 5","2016","10"
351721.8673,5810159.52,27120,27239,2016-10-25,"1899/12/30 07:03:00",-37.843961,145.314757,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
350437.3049,5780506.346,27121,27240,2016-10-25,"1899/12/30 11:38:00",-38.110895,145.293989,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","3 to 5","2016","10"
350437.3049,5780506.346,27122,27241,2016-10-25,"1899/12/30 11:38:00",-38.110895,145.293989,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
350172.2423,5780417.104,27123,27242,2016-10-25,"1899/12/30 11:41:00",-38.111655,145.290948,"Opportunistic Recording","Limnodynastes tasmaniensis","Spotted Marsh Frog","1 to 3","2016","10"
326063.0097,5760872.452,27124,27250,2016-10-25,"1899/12/30 17:53:00",-38.283376,145.011297,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","3 to 5","2016","10"
278427.1548,5859811.793,27125,27252,2016-10-25,"1899/12/30 20:49:00",-37.381991,144.497383,"Opportunistic Recording","Litoria ewingii","Southern Brown Tree Frog","5 to 10","2016","10"
278427.1548,5859811.793,27126,27253,2016-10-25,"1899/12/30 20:49:00",-37.381991,144.497383,"Opportunistic Recording","Crinia signifera","Eastern Common Froglet","5 to 10","2016","10"
342339.0035,5771254.079,27127,27254,2016-10-25,"1899/12/30 20:59:00",-38.192864,145.199607,"Opportunistic Recording","Litoria verreauxii verreauxii","Whistling Tree Frog","More than 10","2016","10"
342339.0035,5771254.079,27128,27255,2016-10-25,"1899/12/30 20:59:00",-38.192864,145.199607,"Opportunistic Recording","Litoria peronii","Peron's Tree Frog","More than 10","2016","10"
